 H2O Density=1.
 Energy(eV), Delta, Beta
  30.  0.0913056359  0.134901792
  31.5747356  0.0889110193  0.122133687
  33.232132  0.0863428116  0.110698663
  34.976532  0.0839036256  0.100443244
  36.8124924  0.0825261325  0.090358071
  38.7448235  0.0795500278  0.0796794519
  40.7785873  0.0757364631  0.0702932924
  42.9191055  0.0716435462  0.0620317571
  45.1719818  0.0675111935  0.0547610223
  47.5431175  0.0635443926  0.0483601987
  50.0387115  0.0599722303  0.0422672816
  52.6653061  0.0559562333  0.0365884677
  55.4297714  0.0518959761  0.0316780731
  58.3393517  0.0479444936  0.0274311062
  61.4016571  0.0441663787  0.0237569809
  64.6247101  0.0405928269  0.0205762796
  68.0169373  0.0372369364  0.0178235583
  71.5872269  0.0341007747  0.0154490117
  75.3449326  0.0311999507  0.013400293
  79.299881  0.0285220221  0.01162476
  83.4624252  0.0260564722  0.0100856032
  87.8434753  0.0237932205  0.00875085685
  92.454483  0.0217242762  0.00759362755
  97.3075409  0.0198527817  0.00659012469
  102.415329  0.0181667563  0.0056312792
  107.791237  0.0165400468  0.00478206528
  113.449333  0.0150267277  0.00406104652
  119.404427  0.0136323385  0.00344888982
  125.672104  0.0123538878  0.0029291024
  132.268799  0.0111845909  0.00248766085
  139.211761  0.0101168295  0.00211839192
  146.51915  0.00915171299  0.00180633774
  154.210129  0.00827755406  0.00154031056
  162.30481  0.00748646352  0.00131350907
  170.824387  0.00677205063  0.00112012809
  179.791153  0.00613216683  0.000954990042
  189.228622  0.00555565301  0.000790234422
  199.161453  0.00501361722  0.00064891018
  209.615692  0.00451703742  0.000532862148
  220.618683  0.00406496553  0.00043757126
  232.199234  0.00365435821  0.000359322992
  244.387665  0.00328042451  0.000297695427
  257.215851  0.00294664223  0.000249395089
  270.717438  0.00264677405  0.000208932615
  284.927734  0.00237678853  0.000174786124
  299.883972  0.00213305512  0.000146054677
  315.625214  0.00191292167  0.000122046127
  332.19278  0.00171396753  0.000101981663
  349.630005  0.0015339409  8.52175508E-05
  367.982513  0.00137074396  7.1209899E-05
  387.29837  0.00122243166  5.94920202E-05
  407.628143  0.00108692178  4.95836393E-05
  429.025024  0.000962074264  4.13144844E-05
  451.545105  0.000845503586  3.44255313E-05
  475.247253  0.000733546447  2.86942686E-05
  500.193542  0.000618468213  2.39193178E-05
  526.449341  0.000468790851  1.99382575E-05
  554.083313  0.000403074431  0.000321670115
  583.167847  0.000495384098  0.000269747543
  613.779053  0.000498984649  0.000226660559
  645.99707  0.000481061608  0.000189853177
  679.90625  0.000452628476  0.000158201918
  715.595337  0.000421780685  0.000133284804
  753.157837  0.000390178495  0.000111386202
  792.692017  0.000359015859  9.28552763E-05
  834.301392  0.000328632741  7.71322011E-05
  878.09491  0.000299683103  6.43725434E-05
  924.187195  0.000273011305  5.38787863E-05
  972.698914  0.000248335215  4.47518469E-05
  1023.75708  0.000225373398  3.71403548E-05
  1077.49536  0.00020428939  3.08195522E-05
  1134.05444  0.000184960925  2.5554169E-05
  1193.5824  0.0001673191  2.11883944E-05
  1256.23499  0.000151268308  1.75632704E-05
  1322.17627  0.000136678515  1.45336589E-05
  1391.57898  0.000123430043  1.20244258E-05
  1464.62476  0.000111428963  9.94757283E-06
  1541.50464  0.00010056921  8.21369304E-06
  1622.42004  9.07346184E-05  6.77623575E-06
  1707.58289  8.18447079E-05  5.59004729E-06
  1797.21606  7.38160961E-05  4.60619913E-06
  1891.5542  6.65631451E-05  3.79296648E-06
  1990.84424  6.00167987E-05  3.12331849E-06
  2095.34619  5.41131849E-05  2.57136185E-06
  2205.33325  4.87875259E-05  2.1146152E-06
  2321.09424  4.39847245E-05  1.73806859E-06
  2442.93115  3.96543546E-05  1.42780664E-06
  2571.16357  3.57503923E-05  1.17228262E-06
  2706.1272  3.2231248E-05  9.6192116E-07
  2848.17505  2.9059267E-05  7.88818227E-07
  2997.67944  2.62001704E-05  6.46405283E-07
  3155.03125  2.36232136E-05  5.29323358E-07
  3320.64258  2.13005005E-05  4.33098364E-07
  3494.94727  1.92069456E-05  3.54079617E-07
  3678.40137  1.73199242E-05  2.89165229E-07
  3871.48535  1.56188871E-05  2.35914072E-07
  4074.7041  1.40854881E-05  1.92231653E-07
  4288.59033  1.27030717E-05  1.56555416E-07
  4513.7041  1.14568629E-05  1.27448274E-07
  4750.63379  1.03333914E-05  1.03712402E-07
  5000.00049  9.32049352E-06  8.43636556E-08
