evaluation,objective,C 1s_raw,La 4d_raw,Ni 3p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,Ni 3p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,top_lno_total_thickness,top_lno_layer1_thickness,cap_roughness_fraction,sto_thickness_start,lno_thickness_start,sto_thickness_delta,lno_thickness_delta,thickness_transition_repeat,thickness_transition_width,sto_roughness_first,sto_roughness_last,lno_roughness_first,lno_roughness_last,substrate_roughness,reflectivity_angle_offset,rc_angle_offset
1.100000000000000000e+01,7.448027238727662758e-02,3.643487574399429003e-03,1.201907645126368230e-03,1.753922294410031066e-03,1.063183979691128656e+00,1.821743787199714502e-03,3.605722935379104474e-03,5.261766883230093415e-03,6.379103878146771822e-02,1.036587999551557004e-01,2.406399999745190144e-02,4.981050000060349703e-02,8.049997268244624138e-05,2.968859998509287834e-02,1.483793984701951274e+01,6.103793515092094113e-01,4.840823396293551895e+01,8.586524294312695815e+00,9.798623708043788239e-02,1.588167355847588347e+01,1.363317641469957486e+01,2.691690056741943504e+00,6.727722532034723368e-01,1.995392717586501874e+01,6.818730623404564817e+00,2.264045818999230075e+00,2.299675210621558996e+00,2.027243526505335236e+00,3.948814001329749246e+00,4.958328997030257312e+00,-2.929080250141848918e-01,-7.071404045003967798e-02
1.200000000000000000e+01,1.390711423952769310e-01,3.240915955466506723e-03,8.420914027106558364e-04,1.354731774180022467e-03,2.181003581447860551e+00,1.620457977733253362e-03,2.526274208131967618e-03,4.064195322540067185e-03,1.308602148868716342e-01,1.015619999961927533e-01,2.090579998912289739e-02,4.195270000491291285e-02,1.115999766625463963e-04,3.857460001017898321e-02,5.238325167249286096e+00,1.988762248384848275e-01,6.371331464870873162e+01,2.502401413320752610e+00,7.644904025301031414e-01,1.387792716349196098e+01,1.464943931948016420e+01,1.013647588238001385e+00,1.058998203944786942e+00,6.071125948987691423e+00,1.950409433198371900e+01,4.708510815476918410e+00,3.637620251479744660e+00,2.529566977649299275e+00,3.098663399170751731e+00,4.639638469547124444e+00,-1.228866758377337720e-01,-8.251151740875692364e-02
1.300000000000000000e+01,7.698549393811979225e-02,3.469896428483347853e-03,1.013103502362695503e-03,1.554586752865218897e-03,1.125791249303239816e+00,1.734948214241673926e-03,3.039310507088086727e-03,4.663760258595656474e-03,6.754747495819438119e-02,9.888239996507763863e-02,2.305700001306831837e-02,4.552400001557543874e-02,1.076999469660222530e-04,3.017689997795969248e-02,9.582118546381643398e+00,7.568197905240666712e-01,4.893663674318604961e+01,1.330337399612202098e+01,4.584118353298830550e-01,1.346802385974999616e+01,1.571453360387112497e+01,1.228823038172826898e+00,1.031273279828637923e+00,1.261880409560983729e+01,1.370347833207374499e+01,4.534332757780816792e+00,3.734651517428812184e+00,2.638088284071305356e+00,3.810174185497729571e+00,4.102282515517700290e+00,1.660331317428607734e-01,1.645841971923771019e-01
1.400000000000000000e+01,6.855683102037245236e-02,4.125372071515968041e-03,1.002587026568736890e-03,1.545783904194015460e-03,9.808172032054367495e-01,2.062686035757984020e-03,3.007761079706210670e-03,4.637351712582046814e-03,5.884903219232620608e-02,1.027095000026747584e-01,2.281709999078884721e-02,4.701499996008351445e-02,1.258000265806913376e-04,3.273009997792541981e-02,4.518593038966393749e+00,7.203011393325977618e-01,6.214851997986674803e+01,1.062244698232770190e+01,4.844297583818609754e-01,1.696651973406703817e+01,1.460445408633582964e+01,1.391275433049153243e+00,2.317374224699485730e+00,2.913653480453870515e+01,1.612885944390887971e+01,2.873322486404002341e+00,4.272421146814371795e+00,4.890913990460020067e+00,4.035289487798291219e+00,3.675561393077526162e+00,-1.944612081467254061e-01,-1.933120791725282117e-01
1.500000000000000000e+01,1.255013202065191451e-02,1.566395436566789387e-03,4.145620541684908659e-04,9.309222333022740270e-04,1.288413573326037675e-01,7.831977182833946933e-04,1.243686162505472544e-03,2.792766699906822081e-03,7.730481439956225949e-03,1.005503000342287123e-01,2.418759994907304645e-02,4.294029995799064636e-02,1.229000627063214779e-04,3.327539999736472964e-02,9.741274158998272981e+00,1.747378791278995369e-01,5.589716515803083041e+01,2.152826196303853834e+01,7.556155826168254874e-01,1.602747360617338046e+01,1.643465010326047704e+01,1.025106424981907072e+00,1.633067634392059597e+00,7.946291388949032530e+00,1.700242266908156807e+01,3.246236506490236540e+00,2.416820710856207644e+00,3.859798946951073173e+00,4.991477977791250353e+00,2.254015827342630729e+00,4.157013443441154310e-02,1.048350608394349459e-02
1.600000000000000000e+01,4.362452330534782874e-02,4.716289595516291039e-03,8.728729145651138678e-04,1.353899720816866903e-03,5.764343433573957398e-01,2.358144797758145519e-03,2.618618743695341495e-03,4.061699162450600926e-03,3.458606060144374383e-02,1.082629999727942050e-01,2.829460002249106765e-02,4.932970000663772225e-02,7.669994374737143517e-05,3.054680000059306622e-02,6.534841631430894360e+00,3.738086175288374835e-01,5.909923560516533314e+01,1.519504331029497024e+01,3.584642873847758149e-01,1.448420976287008521e+01,1.843007735748257403e+01,3.300113244971287774e-01,1.528087715573868577e+00,2.857258547448621044e+01,3.744166735124087264e+00,3.300150641156909703e+00,2.817168507464482552e+00,4.228337165057264535e+00,4.699671419791405569e+00,1.324700541472391357e+00,1.317705530546758874e-01,2.286124682796381036e-02
1.700000000000000000e+01,2.332893720852988531e-02,6.856672940911201670e-03,3.419404662407846910e-04,3.602781778280230948e-04,2.965657467644643441e-01,3.428336470455600835e-03,1.025821398722354073e-03,1.080834533484069339e-03,1.779394480586786106e-02,1.191479999688453972e-01,2.521629998227581382e-02,5.326249997597187757e-02,1.165000139735639095e-04,4.053539992310106754e-02,1.442985856976936887e+01,3.042903948977549768e-03,5.921630430712937709e+01,2.227886692258759282e+01,1.758227994780503789e-01,1.602635769791453413e+01,1.837227661049174543e+01,1.997732431579010814e+00,4.931866207443763583e-01,2.727682284767329080e+01,1.065639636959839187e+01,4.405498997596730248e+00,2.737682131848512501e+00,2.242598372372945015e+00,3.264182741194065152e+00,2.512632152724632029e+00,3.321211857006911572e-02,-7.635723413339931542e-02
1.800000000000000000e+01,3.108892483887954611e-02,5.778979008301180116e-03,1.666408697362447167e-03,2.219460241465873260e-03,2.756971419707332505e-01,2.889489504150590058e-03,4.999226092087341936e-03,6.658380724397620215e-03,1.654182851824399433e-02,1.237948000198230147e-01,3.281780000543221831e-02,4.676250001648440957e-02,1.500000362284481525e-04,4.402480006683617830e-02,1.006005217269222207e+01,1.861702432788402695e-01,4.960654145120318503e+01,2.853892813510484316e+01,4.897837975071620553e-01,1.668260188988701742e+01,1.353157238683927943e+01,1.643944558630261676e+00,2.616399984730352291e+00,4.166792895614140235e+00,1.418025686033113963e+01,2.956828814590709342e+00,3.754606684487806767e+00,3.393810215358751492e+00,3.890634710710093813e+00,4.663414943212469410e+00,2.152452699987660867e-01,-2.403467634767925132e-02
1.900000000000000000e+01,1.085203211431813031e-01,3.290054162170065726e-03,8.491029932633475637e-04,1.363080013007658556e-03,1.670645750721387657e+00,1.645027081085032863e-03,2.547308979790042800e-03,4.089240039022975885e-03,1.002387450432832561e-01,1.034477999783121049e-01,2.590889995917677879e-02,4.466379998484626412e-02,7.830007234588265419e-05,3.278240002691745758e-02,6.104544016407071894e+00,7.845133362824424639e-01,5.921817772309337613e+01,1.489508706984671171e+01,2.647850936062435268e-01,1.355886154920482234e+01,1.620399869122781666e+01,6.409284072501943152e-02,4.024361722179113920e-01,3.292227174233661202e+01,1.286826637549635777e+00,3.334455288745715063e+00,3.036584732684788790e+00,2.364415134893933956e+00,2.146321533791901714e+00,3.217838689035306121e+00,-2.276977824289594388e-02,4.140403090160549304e-02
2.000000000000000000e+01,5.366055890179916715e-02,5.711769128691857739e-03,1.056160410412984845e-03,1.391828919529268602e-03,7.243451057937746462e-01,2.855884564345928869e-03,3.168481231238954535e-03,4.175486758587806241e-03,4.346070634762647794e-02,1.104695000103674829e-01,2.821200003381818533e-02,5.301069997949525714e-02,8.430000161752104759e-05,2.914780005812644958e-02,6.837926497861342767e+00,8.624101581183601928e-01,6.261127514992220000e+01,1.635188566403845911e+01,6.863546992389282231e-01,1.801902572494116939e+01,1.517072086036611367e+01,2.533051778332585879e+00,1.049213472962961857e+00,3.675573078580246289e+00,5.135503812501401200e+00,4.730950280521413198e+00,2.606050858160485983e+00,4.418882077006919928e+00,2.346801607398752765e+00,4.416440966940454516e+00,1.081462643043130667e-01,-2.211662952036555496e-01
2.100000000000000000e+01,1.182829113244110580e-01,3.218131914517278688e-03,8.661787799514961833e-04,1.395937423802906053e-03,1.831458279264820188e+00,1.609065957258639344e-03,2.598536339854488550e-03,4.187812271408718374e-03,1.098874967558892135e-01,9.894629998598247766e-02,2.340400003595277667e-02,4.172359994845464826e-02,7.380003808066248894e-05,3.372930001933127642e-02,8.566491896212639290e+00,1.733310398492059756e-01,5.902858614994029551e+01,2.724835494657557078e+01,2.357986705743312927e-01,1.404808049843744833e+01,1.466182854767538757e+01,5.294169852451421354e-01,1.878553539194813382e+00,3.554100542955151809e+01,1.175071773102947192e+00,3.665536618225782473e+00,2.190813866516722275e+00,4.884245434437513467e+00,2.452346845245726215e+00,3.958418413428217431e+00,-6.537847031584004265e-02,-6.804869284260661733e-03
2.200000000000000000e+01,9.957134125998433338e-02,3.398613414198381304e-03,1.002800242091729998e-03,1.556580625312058977e-03,1.503231532511229540e+00,1.699306707099190652e-03,3.008400726275189778e-03,4.669741875936176713e-03,9.019389195067377407e-02,9.318490000441670418e-02,2.223010000307112932e-02,4.333259997656568885e-02,9.420001879334449768e-05,2.751179999904707074e-02,1.147049646734112116e+01,7.589463114570952351e-01,5.019298414024162014e+01,2.242483055679187487e+01,6.676575438792869965e-01,1.536109274375217026e+01,1.367804095999606773e+01,8.932693838735090708e-01,2.615019912210918562e+00,2.822471281827366596e+01,1.496714534593386858e+01,3.282035312733013743e+00,4.951141573634437520e+00,2.880253989531587955e+00,4.967231751139785878e+00,1.943275076070029028e+00,1.944059787442967147e-01,1.024810356563158886e-01
2.300000000000000000e+01,5.957599611308991849e-02,3.784188165778949557e-03,8.527304889002509068e-04,1.399951498250780451e-03,8.487642678124558415e-01,1.892094082889474779e-03,2.558191466700752720e-03,4.199854494752340919e-03,5.092585606874734661e-02,9.970810002414509654e-02,2.375639998354017735e-02,4.626790003385394812e-02,1.178000238724052906e-04,2.954889996908605099e-02,1.072604110312657610e+01,1.559694350390274098e-01,5.586326140408042562e+01,3.509597512675549424e+00,7.995057337216090465e-01,1.773199622118691465e+01,1.458052312908953851e+01,4.457194466747731454e-01,6.244836588740569905e-01,4.695580317584600039e+00,5.021027238589982566e+00,4.837184960719834947e+00,3.801154774280700366e+00,4.298217197425742597e+00,2.830446196800168401e+00,2.020577491917719293e+00,-2.045185584886342056e-01,1.688856602716750643e-01
2.400000000000000000e+01,8.160450314847801645e-02,6.717883510618305465e-03,1.768009528806979615e-03,2.349402149587245803e-03,1.098222105966436546e+00,3.358941755309152732e-03,5.304028586420938413e-03,7.048206448761737408e-03,6.589332635798618443e-02,9.865040006116032600e-02,2.319009997881948948e-02,4.390269995201379061e-02,1.159000676125288010e-04,3.142099996330216527e-02,4.278023037819044916e+00,5.895883211368815324e-01,4.699586635902980447e+01,1.036442563790338234e+01,7.384626777878821047e-01,1.456122690802846797e+01,1.768967702673371178e+01,2.504799564771868159e+00,1.538395505950137521e+00,3.756386743497737513e+01,8.820854251079838448e+00,3.990025009569635017e+00,4.371766346378844759e+00,4.917306240990881427e+00,3.158840696332356757e+00,2.273397715500425242e+00,-7.443929998294712691e-02,8.495486649312372629e-02
2.500000000000000000e+01,4.563058309853452316e-02,9.444938476203758662e-03,1.879516648068126853e-03,2.361480684746432735e-03,4.697520310331493865e-01,4.722469238101879331e-03,5.638549944204380993e-03,7.084442054239298639e-03,2.818512186198896333e-02,9.974939998937770724e-02,2.328909997595474124e-02,4.716019995976239443e-02,1.228000037372112274e-04,2.915870002470910549e-02,1.265804328261314637e+01,4.107938676087037333e-01,4.611388457017176989e+01,2.193704606178306094e+01,7.484580251658825567e-01,1.345421807774746448e+01,1.830860779354926393e+01,2.095663568333287152e+00,8.252402074038596158e-01,8.212424812715231059e-01,5.238347962473063113e+00,3.908520368051908278e+00,4.703097190798047222e+00,3.823459688749933250e+00,2.934640778582855880e+00,1.558111638940690824e+00,-1.491214700838703056e-01,-2.534787016439872809e-01
2.600000000000000000e+01,4.699980611602064262e-02,9.170253696481356701e-03,1.839431436478621788e-03,2.437718908096146199e-03,4.930538039009276230e-01,4.585126848240678350e-03,5.518294309435865796e-03,7.313156724288438597e-03,2.958322823405565641e-02,1.034575999947264791e-01,2.394290000665932894e-02,4.789589997380971909e-02,1.137999934144318104e-04,3.147680003894492984e-02,4.756065532780544558e+00,4.293513442057463880e-01,5.581621599015853974e+01,1.648098982350625263e+01,2.857745759417336662e-01,1.756579985001702937e+01,1.507448064547384803e+01,1.330743880419183567e+00,2.275268620308493084e+00,1.641736882452169155e+01,4.611989006171448580e+00,3.607796364129971511e+00,2.162812183750815631e+00,2.618007610691400089e+00,2.749905338136379385e+00,4.885553508113334331e+00,1.811680484318279327e-01,-4.330565524582641324e-02
2.700000000000000000e+01,6.577152321866744367e-02,3.961515997402348735e-03,1.080299322496463404e-03,1.643430027025881510e-03,9.269929528566539512e-01,1.980757998701174367e-03,3.240897967489390213e-03,4.930290081077644965e-03,5.561957717139923846e-02,9.397620003437623382e-02,2.207659999839961529e-02,4.327249998459592462e-02,1.241000136360526085e-04,2.847859991015866399e-02,3.729060622033243177e+00,6.818876165300385983e-01,5.448504217353628576e+01,1.244379596756972006e+01,7.987749603579384905e-01,1.352751822970359008e+01,1.737076081582578979e+01,1.326698582055634734e+00,1.547857121639367173e-01,3.127162814388277567e+01,4.614657219510366559e+00,2.629157155550770675e+00,2.559049287779892712e+00,3.034542793453326670e+00,2.024348548551593296e+00,1.518596786383068054e+00,5.779161212678740611e-02,-1.748660077558401582e-01
2.800000000000000000e+01,1.881291421250802162e-02,4.891250038359802078e-03,1.341721023177407622e-04,3.678858276946142146e-04,2.476852567215176160e-01,2.445625019179901039e-03,4.025163069532222866e-04,1.103657483083842535e-03,1.486111540329105619e-02,1.031849000137299299e-01,2.503830002387985587e-02,4.876729997340589762e-02,1.110000303015112877e-04,2.924820000771433115e-02,6.348985851557271687e+00,9.081375356805871935e-01,5.258229842601355131e+01,2.613770291152161462e+01,1.864503650142701821e-02,1.787727336131235489e+01,1.492240446360440664e+01,6.052944257602386191e-01,2.905267523950786135e+00,1.288839377880861470e+01,1.765184975278475221e+01,4.578630485255253291e+00,2.204406987168374243e+00,3.982224464865613989e+00,3.155997221312403678e+00,2.525277197437113763e+00,-3.102849900187570897e-02,-8.070195104611613268e-02
2.900000000000000000e+01,6.776475219489676294e-02,5.013983546876065768e-03,9.206422396647089218e-04,1.405405764682330239e-03,9.713269401402935266e-01,2.506991773438032884e-03,2.761926718994126874e-03,4.216217294046991151e-03,5.827961640841761159e-02,1.120294000138528645e-01,3.682259999914094806e-02,4.380699998000636697e-02,1.145999995060265064e-04,3.126409993274137378e-02,1.003147937632826903e+01,3.618158482893239491e-01,5.943627070862483208e+01,9.972674912847439899e+00,4.015403243849425818e-01,1.369015363302354515e+01,1.762010075812249354e+01,2.201247372434690153e+00,8.654273963810015236e-01,2.011645905703817760e+01,1.407481058499921822e+01,4.421401897434535044e+00,3.434692938755151914e+00,4.380144074029672652e+00,4.013028435520199722e+00,4.807971545513117562e+00,-1.125101088911822922e-01,1.719556281564249001e-01
3.000000000000000000e+01,6.707936647957095377e-02,3.819466707444783837e-03,1.321076117092333463e-03,1.872011250507453570e-03,9.265061837174866088e-01,1.909733353722391919e-03,3.963228351277000606e-03,5.616033751522361145e-03,5.559037102304919403e-02,1.010783999809063971e-01,2.346589998342096806e-02,4.550720000406727195e-02,1.139999367296695709e-04,3.197329997783526778e-02,1.117202160139121148e+01,3.999610636916388628e-01,4.692861329698171602e+01,3.525439378561356918e+00,6.268875041838878337e-01,1.409547589784658506e+01,1.605673904050873801e+01,2.875157134626533217e+00,2.278175474847603077e+00,1.671595633554541749e+01,1.406818590442141570e+01,3.455379866662516619e+00,4.468610180037905444e+00,3.017299946439835789e+00,3.872076590662467233e+00,1.519945216049332526e+00,-2.201292423051405822e-01,2.861249367114447328e-01
3.100000000000000000e+01,5.332005066187176651e-02,7.308743137780199933e-03,1.403241918034929710e-03,1.871851692359697032e-03,6.640066376966297090e-01,3.654371568890099967e-03,4.209725754104789129e-03,5.615555077079090879e-03,3.984039826179778393e-02,1.034409001003950834e-01,2.719469997100532055e-02,4.814710002392530441e-02,7.850001566112041473e-05,2.800489997025579214e-02,9.181062431815970371e+00,4.580374977722261320e-01,5.718438310436630445e+01,2.089292206958494447e+01,5.483858532683595632e-02,1.831249303033486342e+01,1.678283633150387644e+01,2.160059082593704272e+00,7.568743629344789614e-01,2.308190365959655921e+01,1.616924604463871873e+01,4.413982393115560399e+00,4.269948882710583149e+00,2.264166319687985318e+00,2.885816552260684897e+00,4.751272339157213587e+00,-1.763954643925941257e-02,1.360001429903892056e-01
3.200000000000000000e+01,1.596857232608892285e-01,3.331086830750494034e-03,8.586048920007848754e-04,1.388063882400585036e-03,2.521336225371831219e+00,1.665543415375247017e-03,2.575814676002354843e-03,4.164191647201755109e-03,1.512801735223098798e-01,9.857940004440024495e-02,2.508059999672695994e-02,4.107359994668513536e-02,8.000002708286046982e-05,3.232979995664209127e-02,7.436559708198406504e+00,2.419366424960036066e-01,5.999203771333579738e+01,1.171226287078161477e+01,2.179005178431440704e-01,1.431876700584930973e+01,1.444665361905678402e+01,1.447604040230641820e+00,1.740634642656637698e+00,3.577477303498199745e+01,1.832335616256942856e+01,2.129977012341417897e+00,3.290011643232821470e+00,2.920811555095758294e+00,2.429629872893212195e+00,4.571548955326697694e+00,1.152220446209317184e-01,4.533342043985588710e-03
3.300000000000000000e+01,5.811205380432214740e-02,7.488616103090028724e-03,1.846638571064927823e-03,2.361685379755428579e-03,6.957128983386010601e-01,3.744308051545014362e-03,5.539915713194783903e-03,7.085056139266285302e-03,4.174277390031606166e-02,9.933920000912621617e-02,2.481360000092536211e-02,4.236860002856701612e-02,8.219998562708497047e-05,3.205949993571266532e-02,7.014134785957523377e+00,7.114712630706844509e-02,5.219497477974617539e+01,5.742440288759348199e+00,1.771969417295552740e-01,1.370542579701056951e+01,1.832935876722405411e+01,1.987261271216083980e+00,2.175866505991727706e+00,1.871430846875500009e+01,8.294421586258383883e+00,2.866445421005141103e+00,2.585964019240250877e+00,4.796133981535658286e+00,4.516775670893436789e+00,1.626066567204904167e+00,1.488596266689712344e-02,6.487171171949435156e-02
